"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","monolingual","typically_developing"
2023-11-30,"English (American)","WG","WG",193872,4086,9,"comprehension",216,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193879,82959,9,"comprehension",23,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193916,82978,9,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193968,83004,9,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193971,83006,9,"comprehension",47,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194001,83021,9,"comprehension",3,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194025,83033,9,"comprehension",283,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194027,83034,9,"comprehension",7,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194043,83042,9,"comprehension",114,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194049,83045,9,"comprehension",43,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194061,83051,9,"comprehension",26,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194069,83055,9,"comprehension",74,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194071,83056,9,"comprehension",3,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194092,4195,9,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194110,83076,9,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194115,4206,9,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194132,83087,9,"comprehension",51,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194145,4221,9,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194165,4231,9,"comprehension",57,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194169,4233,9,"comprehension",30,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194185,4241,9,"comprehension",10,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194191,4244,9,"comprehension",23,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194193,4245,9,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194195,4246,9,"comprehension",3,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194204,83123,9,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194218,83130,9,"comprehension",154,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194221,4259,9,"comprehension",13,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194227,4262,9,"comprehension",96,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194229,83136,9,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194293,83168,9,"comprehension",57,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194306,4301,9,"comprehension",19,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194307,83175,9,"comprehension",51,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194310,4303,9,"comprehension",9,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194329,83186,9,"comprehension",18,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194333,4314,9,"comprehension",55,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194351,4323,9,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194359,4327,9,"comprehension",2,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194434,83239,9,"comprehension",3,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194436,83240,9,"comprehension",9,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194452,83248,9,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194455,4375,9,"comprehension",134,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194500,4397,9,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194504,4399,9,"comprehension",75,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194507,83276,9,"comprehension",76,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194511,83278,9,"comprehension",22,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194516,4405,9,"comprehension",11,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194518,4406,9,"comprehension",8,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194520,4407,9,"comprehension",47,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194522,4408,9,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194528,4411,9,"comprehension",1,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194571,83308,9,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194587,83316,9,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194591,83318,9,"comprehension",3,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194594,83320,9,"comprehension",23,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194610,83328,9,"comprehension",9,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194614,83330,9,"comprehension",36,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194646,83346,9,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194647,4470,9,"comprehension",25,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194649,4471,9,"comprehension",73,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194651,4472,9,"comprehension",70,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194652,83349,9,"comprehension",1,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194653,4473,9,"comprehension",8,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194663,4478,9,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194668,83357,9,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194708,83377,9,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194711,83379,9,"comprehension",7,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194724,4508,9,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194726,4509,9,"comprehension",54,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194728,4510,9,"comprehension",261,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194729,83388,9,"comprehension",16,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194734,4513,9,"comprehension",99,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194742,4517,9,"comprehension",57,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194746,4519,9,"comprehension",27,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194775,83411,9,"comprehension",47,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194778,4535,9,"comprehension",16,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194784,4538,9,"comprehension",8,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194801,83424,9,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194843,83445,9,"comprehension",127,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194850,4571,9,"comprehension",125,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194852,4572,9,"comprehension",70,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194862,4577,9,"comprehension",96,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194864,4578,9,"comprehension",16,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194874,4583,9,"comprehension",28,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194882,4587,9,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194897,83472,9,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194896,4594,9,"comprehension",22,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194903,4597,9,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194905,4598,9,"comprehension",38,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194906,83477,9,"comprehension",37,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194911,4601,9,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194951,4621,9,"comprehension",15,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194953,4622,9,"comprehension",5,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194968,83508,9,"comprehension",45,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194986,83517,9,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194987,4639,9,"comprehension",49,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195010,83529,9,"comprehension",7,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195034,83541,9,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195105,83577,9,"comprehension",51,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195133,83591,9,"comprehension",75,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195136,4713,9,"comprehension",196,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195138,4714,9,"comprehension",11,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195140,4715,9,"comprehension",1,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195150,4720,9,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195186,4738,9,"comprehension",61,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195188,4739,9,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195192,4741,9,"comprehension",23,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195197,83623,9,"comprehension",31,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195200,4745,9,"comprehension",34,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195202,4746,9,"comprehension",20,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195225,83637,9,"comprehension",160,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195232,4761,9,"comprehension",20,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195237,4763,9,"comprehension",79,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195243,4766,9,"comprehension",19,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195247,4768,9,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195249,4769,9,"comprehension",177,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195251,4770,9,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195253,4771,9,"comprehension",11,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195255,4772,9,"comprehension",42,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195275,4782,9,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195281,4785,9,"comprehension",18,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195285,4787,9,"comprehension",7,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195287,4788,9,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195312,83681,9,"comprehension",23,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195314,83682,9,"comprehension",2,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195339,4814,9,"comprehension",18,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195341,4815,9,"comprehension",9,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195343,4816,9,"comprehension",56,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195345,4817,9,"comprehension",7,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195348,83699,9,"comprehension",15,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195350,83700,9,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195359,83705,9,"comprehension",3,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195373,83712,9,"comprehension",25,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195379,83715,9,"comprehension",7,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195399,83725,9,"comprehension",46,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195409,83730,9,"comprehension",28,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195411,83731,9,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195422,4855,9,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195427,83739,9,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195451,4869,9,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195453,4870,9,"comprehension",33,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195464,83758,9,"comprehension",36,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195490,83771,9,"comprehension",15,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195498,83775,9,"comprehension",83,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195520,83786,9,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195579,83816,9,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195630,4958,9,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195741,5013,9,"comprehension",30,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195745,5015,9,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133824,30729,10,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133825,30730,10,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135758,5021,10,"comprehension",11,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135759,5022,10,"comprehension",0,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135760,5023,10,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135761,5024,10,"comprehension",10,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135764,5027,10,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135766,5029,10,"comprehension",102,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135767,5030,10,"comprehension",102,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135768,5031,10,"comprehension",40,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135769,5032,10,"comprehension",160,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135770,5033,10,"comprehension",1,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135771,5034,10,"comprehension",11,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135775,5037,10,"comprehension",21,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135776,5038,10,"comprehension",51,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135778,5040,10,"comprehension",64,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135786,5048,10,"comprehension",44,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",135789,5051,10,"comprehension",13,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193354,82593,10,"comprehension",91,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193367,82606,10,"comprehension",49,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193377,82616,10,"comprehension",62,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193386,82625,10,"comprehension",71,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193388,82627,10,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193392,82631,10,"comprehension",49,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193398,82637,10,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193406,82645,10,"comprehension",7,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193415,82654,10,"comprehension",16,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193449,82688,10,"comprehension",5,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193471,82710,10,"comprehension",150,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193489,82728,10,"comprehension",63,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193494,82733,10,"comprehension",303,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193515,82754,10,"comprehension",97,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193521,82760,10,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193533,82772,10,"comprehension",84,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193552,82791,10,"comprehension",150,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193585,82811,10,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193603,82820,10,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193627,82832,10,"comprehension",32,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193692,82865,10,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193746,82892,10,"comprehension",133,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193780,82909,10,"comprehension",6,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193821,82930,10,"comprehension",90,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193839,82939,10,"comprehension",12,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193851,82945,10,"comprehension",156,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193855,82947,10,"comprehension",35,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193862,4081,10,"comprehension",46,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193864,4082,10,"comprehension",40,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193874,4087,10,"comprehension",28,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193878,4089,10,"comprehension",14,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193921,4110,10,"comprehension",15,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193923,4111,10,"comprehension",17,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193925,4112,10,"comprehension",59,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193926,82983,10,"comprehension",291,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193929,4114,10,"comprehension",9,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193931,4115,10,"comprehension",86,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193933,4116,10,"comprehension",42,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193935,4117,10,"comprehension",40,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193937,4118,10,"comprehension",18,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193939,4119,10,"comprehension",25,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193941,4120,10,"comprehension",10,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193943,4121,10,"comprehension",4,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193947,4123,10,"comprehension",40,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193948,82994,10,"comprehension",253,3676,TRUE,TRUE,TRUE
